,date,region,state,anom_fevers,anomaly_diff
21047,2020-03-08,46137,SD,0.0,0.0
21048,2020-03-08,47001,TN,0.0,0.0
21049,2020-03-08,47003,TN,0.302838991884,0.2117755188
21050,2020-03-08,47005,TN,0.0,0.0
21051,2020-03-08,47007,TN,0.0,0.0
21052,2020-03-08,47009,TN,0.0,0.0
21053,2020-03-08,47011,TN,0.23698788254999997,0.1307519352
21054,2020-03-08,47013,TN,0.0,0.0
21055,2020-03-08,47015,TN,0.0,0.0
21056,2020-03-08,47017,TN,0.0,0.0
21057,2020-03-08,47019,TN,0.0,0.0
21058,2020-03-08,47021,TN,0.0,0.0
21059,2020-03-08,47023,TN,0.0,0.0
21060,2020-03-08,47025,TN,0.800507093073,0.6285736032
21061,2020-03-08,47027,TN,0.0,0.0
21062,2020-03-08,47029,TN,2.569819817102,2.8395799084
21063,2020-03-08,47031,TN,1.773945599402,2.9443080488
21064,2020-03-08,47033,TN,0.0,0.0
21065,2020-03-08,47035,TN,0.0,0.0
21066,2020-03-08,47037,TN,0.0,0.0
21067,2020-03-08,47039,TN,0.0,0.0
21068,2020-03-08,47041,TN,0.0,0.0
21069,2020-03-08,47043,TN,0.0,0.0
21070,2020-03-08,47045,TN,0.0,0.0
21071,2020-03-08,47047,TN,0.0,0.0
21072,2020-03-08,47049,TN,0.0,0.0
21073,2020-03-08,47051,TN,0.0,0.0
21074,2020-03-08,47053,TN,0.0,0.0
21075,2020-03-08,47055,TN,0.0,0.0
21076,2020-03-08,47057,TN,0.0,0.0
21077,2020-03-08,47059,TN,0.0,0.0
21078,2020-03-08,47061,TN,0.0,0.0
21079,2020-03-08,47063,TN,0.0,0.0
21080,2020-03-08,47065,TN,0.0,0.0
21081,2020-03-08,47067,TN,0.0,0.0
21082,2020-03-08,47069,TN,0.0,0.0
21083,2020-03-08,47071,TN,0.0,0.0
21084,2020-03-08,47073,TN,0.79819790232,0.8747374272
21085,2020-03-08,47075,TN,0.0,0.0
21086,2020-03-08,47077,TN,0.0,0.0
21087,2020-03-08,47079,TN,0.0,0.0
21088,2020-03-08,47081,TN,0.0,0.0
21089,2020-03-08,47083,TN,0.0,0.0
21090,2020-03-08,47085,TN,0.0,0.0
21091,2020-03-08,47087,TN,0.0,0.0
21092,2020-03-08,47089,TN,2.619111473776,4.827855251200001
21093,2020-03-08,47091,TN,0.0,0.0
21094,2020-03-08,47093,TN,0.0,0.0
21095,2020-03-08,47095,TN,0.0,0.0
21096,2020-03-08,47097,TN,0.0,0.0
21097,2020-03-08,47099,TN,0.0,0.0
21098,2020-03-08,47101,TN,0.0,0.0
21099,2020-03-08,47103,TN,0.35362249722,0.4963122768
21100,2020-03-08,47105,TN,0.0,0.0
21101,2020-03-08,47107,TN,0.0,0.0
21102,2020-03-08,47109,TN,0.0,0.0
21103,2020-03-08,47111,TN,0.0,0.0
21104,2020-03-08,47113,TN,0.0,0.0
21105,2020-03-08,47115,TN,0.0,0.0
21106,2020-03-08,47117,TN,0.0,0.0
21107,2020-03-08,47119,TN,0.0,0.0
21108,2020-03-08,47121,TN,0.0,0.0
21109,2020-03-08,47123,TN,0.024365976810000002,0.0464113844
21110,2020-03-08,47125,TN,0.6504496953990001,0.24338622840000002
21111,2020-03-08,47127,TN,0.0,0.0
21112,2020-03-08,47129,TN,0.0,0.0
21113,2020-03-08,47131,TN,0.0,0.0
21114,2020-03-08,47133,TN,0.0,0.0
21115,2020-03-08,47135,TN,0.0,0.0
21116,2020-03-08,47137,TN,0.0,0.0
21117,2020-03-08,47139,TN,0.0,0.0
21118,2020-03-08,47141,TN,0.041920757928,0.0665408856
21119,2020-03-08,47143,TN,0.0,0.0
21120,2020-03-08,47145,TN,0.0,0.0
21121,2020-03-08,47147,TN,0.0,0.0
21122,2020-03-08,47149,TN,13.283369944456,1.9523918752
21123,2020-03-08,47151,TN,0.0,0.0
21124,2020-03-08,47153,TN,0.0,0.0
21125,2020-03-08,47155,TN,14.719700210896,8.6032177648
21126,2020-03-08,47157,TN,0.0,0.0
21127,2020-03-08,47159,TN,0.0,0.0
21128,2020-03-08,47161,TN,0.0,0.0
21129,2020-03-08,47163,TN,0.0,0.0
21130,2020-03-08,47165,TN,0.0,0.0
21131,2020-03-08,47167,TN,0.0,0.0
21132,2020-03-08,47169,TN,0.0,0.0
21133,2020-03-08,47171,TN,0.0,0.0
21134,2020-03-08,47173,TN,0.0,0.0
21135,2020-03-08,47175,TN,0.0,0.0
21136,2020-03-08,47177,TN,0.0,0.0
21137,2020-03-08,47179,TN,0.0,0.0
21138,2020-03-08,47181,TN,0.0,0.0
21139,2020-03-08,47183,TN,0.0,0.0
21140,2020-03-08,47185,TN,0.0,0.0
21141,2020-03-08,47187,TN,0.0,0.0
21142,2020-03-08,47189,TN,15.814288751376,4.5503678684
21143,2020-03-08,48001,TX,0.0,0.0
21144,2020-03-08,48003,TX,0.0,0.0
21145,2020-03-08,48005,TX,6.491918625024001,4.9521984240000005
21146,2020-03-08,48007,TX,0.0,0.0
21147,2020-03-08,48009,TX,0.0,0.0
21148,2020-03-08,48011,TX,0.0,0.0
21149,2020-03-08,48013,TX,0.0,0.0
21150,2020-03-08,48015,TX,0.0,0.0
21151,2020-03-08,48017,TX,0.0,0.0
21152,2020-03-08,48019,TX,0.0,0.0
21153,2020-03-08,48021,TX,0.0,0.0
21154,2020-03-08,48023,TX,0.0,0.0
21155,2020-03-08,48025,TX,0.0,0.0
21156,2020-03-08,48027,TX,0.0,0.0
21157,2020-03-08,48029,TX,0.0,0.0
21158,2020-03-08,48031,TX,0.0,0.0
21159,2020-03-08,48033,TX,0.0,0.0
21160,2020-03-08,48035,TX,0.0,0.0
21161,2020-03-08,48037,TX,1.222744275008,0.8990766728
21162,2020-03-08,48039,TX,0.0,0.0
21163,2020-03-08,48041,TX,0.0,0.0
21164,2020-03-08,48043,TX,0.0,0.0
21165,2020-03-08,48045,TX,0.0,0.0
21166,2020-03-08,48047,TX,0.0,0.0
21167,2020-03-08,48049,TX,0.0,0.0
21168,2020-03-08,48051,TX,0.0,0.0
21169,2020-03-08,48053,TX,0.0,0.0
21170,2020-03-08,48055,TX,0.0,0.0
21171,2020-03-08,48057,TX,0.0,0.0
21172,2020-03-08,48059,TX,0.0,0.0
21173,2020-03-08,48061,TX,0.0,0.0
21174,2020-03-08,48063,TX,0.0,0.0
21175,2020-03-08,48065,TX,0.0,0.0
21176,2020-03-08,48067,TX,0.0,0.0
21177,2020-03-08,48069,TX,0.0,0.0
21178,2020-03-08,48071,TX,0.6193876415180001,0.7139915176
21179,2020-03-08,48073,TX,0.0,0.0
21180,2020-03-08,48075,TX,0.0,0.0
21181,2020-03-08,48077,TX,0.0,0.0
21182,2020-03-08,48079,TX,0.0,0.0
21183,2020-03-08,48081,TX,0.0,0.0
21184,2020-03-08,48083,TX,0.0,0.0
21185,2020-03-08,48085,TX,0.0,0.0
21186,2020-03-08,48087,TX,0.0,0.0
21187,2020-03-08,48089,TX,0.0,0.0
21188,2020-03-08,48091,TX,0.0,0.0
21189,2020-03-08,48093,TX,0.0,0.0
21190,2020-03-08,48095,TX,0.0,0.0
21191,2020-03-08,48097,TX,0.0,0.0
21192,2020-03-08,48099,TX,0.0,0.0
21193,2020-03-08,48101,TX,0.0,0.0
21194,2020-03-08,48103,TX,0.0,0.0
21195,2020-03-08,48105,TX,0.0,0.0
21196,2020-03-08,48107,TX,0.0,0.0
21197,2020-03-08,48109,TX,0.0,0.0
21198,2020-03-08,48111,TX,0.0,0.0
21199,2020-03-08,48113,TX,0.0,0.0
21200,2020-03-08,48115,TX,0.0,0.0
21201,2020-03-08,48117,TX,0.0,0.0
21202,2020-03-08,48119,TX,0.0,0.0
21203,2020-03-08,48121,TX,0.0,0.0
21204,2020-03-08,48123,TX,0.0,0.0
21205,2020-03-08,48125,TX,0.0,0.0
21206,2020-03-08,48127,TX,0.0,0.0
21207,2020-03-08,48129,TX,0.0,0.0
21208,2020-03-08,48131,TX,0.0,0.0
21209,2020-03-08,48133,TX,0.0,0.0
21210,2020-03-08,48135,TX,0.0,0.0
21211,2020-03-08,48137,TX,0.0,0.0
21212,2020-03-08,48139,TX,0.0,0.0
21213,2020-03-08,48141,TX,0.0,0.0
21214,2020-03-08,48143,TX,0.0,0.0
21215,2020-03-08,48145,TX,0.0,0.0
21216,2020-03-08,48147,TX,0.0,0.0
21217,2020-03-08,48149,TX,0.0,0.0
21218,2020-03-08,48151,TX,0.0,0.0
21219,2020-03-08,48153,TX,0.0,0.0
21220,2020-03-08,48155,TX,0.0,0.0
21221,2020-03-08,48157,TX,0.0,0.0
21222,2020-03-08,48159,TX,0.0,0.0
21223,2020-03-08,48161,TX,0.0,0.0
21224,2020-03-08,48163,TX,0.0,0.0
21225,2020-03-08,48165,TX,0.0,0.0
21226,2020-03-08,48167,TX,5.344433216771001,0.6916121924
21227,2020-03-08,48169,TX,0.0,0.0
21228,2020-03-08,48171,TX,0.0,0.0
21229,2020-03-08,48173,TX,0.0,0.0
21230,2020-03-08,48175,TX,0.0,0.0
21231,2020-03-08,48177,TX,0.0,0.0
21232,2020-03-08,48179,TX,0.0,0.0
21233,2020-03-08,48181,TX,0.0,0.0
21234,2020-03-08,48183,TX,0.0,0.0
21235,2020-03-08,48185,TX,0.0,0.0
21236,2020-03-08,48187,TX,0.0,0.0
21237,2020-03-08,48189,TX,0.0,0.0
21238,2020-03-08,48191,TX,0.0,0.0
21239,2020-03-08,48193,TX,0.0,0.0
21240,2020-03-08,48195,TX,0.0,0.0
21241,2020-03-08,48197,TX,0.0,0.0
21242,2020-03-08,48199,TX,1.5299237561,1.1882902960000001
21243,2020-03-08,48201,TX,3.069207327904,0.035306652800000005
21244,2020-03-08,48203,TX,3.157165951853,2.7840170224
21245,2020-03-08,48205,TX,0.0,0.0
21246,2020-03-08,48207,TX,0.0,0.0
21247,2020-03-08,48209,TX,0.0,0.0
21248,2020-03-08,48211,TX,0.0,0.0
21249,2020-03-08,48213,TX,0.0,0.0
21250,2020-03-08,48215,TX,0.0,0.0
21251,2020-03-08,48217,TX,0.0,0.0
21252,2020-03-08,48219,TX,0.0,0.0
21253,2020-03-08,48221,TX,0.0,0.0
21254,2020-03-08,48223,TX,0.0,0.0
21255,2020-03-08,48225,TX,0.0,0.0
21256,2020-03-08,48227,TX,0.0,0.0
21257,2020-03-08,48229,TX,0.0,0.0
21258,2020-03-08,48231,TX,0.0,0.0
21259,2020-03-08,48233,TX,0.0,0.0
21260,2020-03-08,48235,TX,0.0,0.0
21261,2020-03-08,48237,TX,0.0,0.0
21262,2020-03-08,48239,TX,0.0,0.0
21263,2020-03-08,48241,TX,0.0,0.0
21264,2020-03-08,48243,TX,0.0,0.0
21265,2020-03-08,48245,TX,12.671030356555999,3.4025299516
21266,2020-03-08,48247,TX,0.0,0.0
21267,2020-03-08,48249,TX,0.0,0.0
21268,2020-03-08,48251,TX,0.0,0.0
21269,2020-03-08,48253,TX,0.0,0.0
21270,2020-03-08,48255,TX,0.0,0.0
21271,2020-03-08,48257,TX,0.0,0.0
21272,2020-03-08,48259,TX,0.0,0.0
21273,2020-03-08,48261,TX,0.0,0.0
21274,2020-03-08,48263,TX,0.0,0.0
21275,2020-03-08,48265,TX,0.0,0.0
21276,2020-03-08,48267,TX,0.0,0.0
21277,2020-03-08,48269,TX,0.0,0.0
21278,2020-03-08,48271,TX,0.0,0.0
21279,2020-03-08,48273,TX,0.0,0.0
21280,2020-03-08,48275,TX,0.0,0.0
21281,2020-03-08,48277,TX,0.0,0.0
21282,2020-03-08,48279,TX,0.0,0.0
21283,2020-03-08,48281,TX,0.0,0.0
21284,2020-03-08,48283,TX,0.0,0.0
21285,2020-03-08,48285,TX,0.0,0.0
21286,2020-03-08,48287,TX,0.0,0.0
21287,2020-03-08,48289,TX,0.0,0.0
21288,2020-03-08,48291,TX,1.8575941824930002,0.8920020084
21289,2020-03-08,48293,TX,0.0,0.0
21290,2020-03-08,48295,TX,0.0,0.0
21291,2020-03-08,48297,TX,0.0,0.0
21292,2020-03-08,48299,TX,0.0,0.0
21293,2020-03-08,48301,TX,0.0,0.0
21294,2020-03-08,48303,TX,0.0,0.0
21295,2020-03-08,48305,TX,0.0,0.0
21296,2020-03-08,48307,TX,0.0,0.0
21297,2020-03-08,48309,TX,0.0,0.0
21298,2020-03-08,48311,TX,0.0,0.0
21299,2020-03-08,48313,TX,0.0,0.0
21300,2020-03-08,48315,TX,0.0,0.0
21301,2020-03-08,48317,TX,0.0,0.0
21302,2020-03-08,48319,TX,0.0,0.0
21303,2020-03-08,48321,TX,0.0,0.0
21304,2020-03-08,48323,TX,0.0,0.0
21305,2020-03-08,48325,TX,0.0,0.0
21306,2020-03-08,48327,TX,0.0,0.0
21307,2020-03-08,48329,TX,0.0,0.0
21308,2020-03-08,48331,TX,0.0,0.0
21309,2020-03-08,48333,TX,0.0,0.0
21310,2020-03-08,48335,TX,0.0,0.0
21311,2020-03-08,48337,TX,0.0,0.0
21312,2020-03-08,48339,TX,0.0,0.0
21313,2020-03-08,48341,TX,0.0,0.0
21314,2020-03-08,48343,TX,0.0,0.0
21315,2020-03-08,48345,TX,0.0,0.0
21316,2020-03-08,48347,TX,0.922087349568,1.4636307136
21317,2020-03-08,48349,TX,0.0,0.0
21318,2020-03-08,48351,TX,0.0,0.0
21319,2020-03-08,48353,TX,0.0,0.0
21320,2020-03-08,48355,TX,0.0,0.0
21321,2020-03-08,48357,TX,0.0,0.0
21322,2020-03-08,48359,TX,0.0,0.0
21323,2020-03-08,48361,TX,0.56185974173,0.341556074
21324,2020-03-08,48363,TX,0.0,0.0
21325,2020-03-08,48365,TX,0.0,0.0
21326,2020-03-08,48367,TX,0.0,0.0
21327,2020-03-08,48369,TX,0.0,0.0
21328,2020-03-08,48371,TX,0.0,0.0
21329,2020-03-08,48373,TX,0.0,0.0
21330,2020-03-08,48375,TX,0.0,0.0
21331,2020-03-08,48377,TX,0.0,0.0
21332,2020-03-08,48379,TX,0.0,0.0
21333,2020-03-08,48381,TX,0.0,0.0
21334,2020-03-08,48383,TX,0.0,0.0
21335,2020-03-08,48385,TX,0.0,0.0
21336,2020-03-08,48387,TX,0.0,0.0
21337,2020-03-08,48389,TX,0.0,0.0
21338,2020-03-08,48391,TX,0.0,0.0
21339,2020-03-08,48393,TX,0.0,0.0
21340,2020-03-08,48395,TX,0.0,0.0
21341,2020-03-08,48397,TX,0.0,0.0
21342,2020-03-08,48399,TX,0.0,0.0
21343,2020-03-08,48401,TX,0.0,0.0
21344,2020-03-08,48403,TX,0.0,0.0
21345,2020-03-08,48405,TX,0.0,0.0
21346,2020-03-08,48407,TX,0.098060073444,0.12693860640000001
21347,2020-03-08,48409,TX,0.0,0.0
21348,2020-03-08,48411,TX,0.0,0.0
21349,2020-03-08,48413,TX,0.0,0.0
21350,2020-03-08,48415,TX,0.0,0.0
21351,2020-03-08,48417,TX,0.0,0.0
21352,2020-03-08,48419,TX,5.569325456625,4.1447470668
21353,2020-03-08,48421,TX,0.0,0.0
21354,2020-03-08,48423,TX,0.30132569381200003,0.1026663352
21355,2020-03-08,48425,TX,0.0,0.0
21356,2020-03-08,48427,TX,0.0,0.0
21357,2020-03-08,48429,TX,0.0,0.0
21358,2020-03-08,48431,TX,0.0,0.0
21359,2020-03-08,48433,TX,0.0,0.0
21360,2020-03-08,48435,TX,0.0,0.0
21361,2020-03-08,48437,TX,0.0,0.0
21362,2020-03-08,48439,TX,0.0,0.0
21363,2020-03-08,48441,TX,0.0,0.0
21364,2020-03-08,48443,TX,0.0,0.0
21365,2020-03-08,48445,TX,0.0,0.0
21366,2020-03-08,48447,TX,0.0,0.0
21367,2020-03-08,48449,TX,0.0,0.0
21368,2020-03-08,48451,TX,0.0,0.0
21369,2020-03-08,48453,TX,0.0,0.0
21370,2020-03-08,48455,TX,0.0,0.0
21371,2020-03-08,48457,TX,0.0,0.0
21372,2020-03-08,48459,TX,0.0,0.0
21373,2020-03-08,48461,TX,0.0,0.0
21374,2020-03-08,48463,TX,0.0,0.0
21375,2020-03-08,48465,TX,0.0,0.0
21376,2020-03-08,48467,TX,0.0,0.0
21377,2020-03-08,48469,TX,0.0,0.0
21378,2020-03-08,48471,TX,0.0,0.0
21379,2020-03-08,48473,TX,0.0,0.0
21380,2020-03-08,48475,TX,0.0,0.0
21381,2020-03-08,48477,TX,0.0,0.0
21382,2020-03-08,48479,TX,0.0,0.0
21383,2020-03-08,48481,TX,0.0,0.0
21384,2020-03-08,48483,TX,0.0,0.0
21385,2020-03-08,48485,TX,0.0,0.0
21386,2020-03-08,48487,TX,0.0,0.0
21387,2020-03-08,48489,TX,0.0,0.0
21388,2020-03-08,48491,TX,0.0,0.0
21389,2020-03-08,48493,TX,0.0,0.0
21390,2020-03-08,48495,TX,0.0,0.0
21391,2020-03-08,48497,TX,0.0,0.0
21392,2020-03-08,48499,TX,0.0,0.0
21393,2020-03-08,48501,TX,0.0,0.0
21394,2020-03-08,48503,TX,0.0,0.0
21395,2020-03-08,48505,TX,0.0,0.0
21396,2020-03-08,48507,TX,0.0,0.0
21397,2020-03-08,49001,UT,0.0,0.0
21398,2020-03-08,49003,UT,0.0,0.0
21399,2020-03-08,49005,UT,18.523108510256,10.653132500800002
21400,2020-03-08,49007,UT,0.0,0.0
21401,2020-03-08,49009,UT,0.0,0.0
21402,2020-03-08,49011,UT,32.268973184979004,6.073747894
21403,2020-03-08,49013,UT,0.0,0.0
21404,2020-03-08,49015,UT,0.0,0.0
21405,2020-03-08,49017,UT,0.0,0.0
21406,2020-03-08,49019,UT,0.0,0.0
21407,2020-03-08,49021,UT,0.0,0.0
21408,2020-03-08,49023,UT,0.0,0.0
21409,2020-03-08,49025,UT,0.0,0.0
21410,2020-03-08,49027,UT,0.0,0.0
21411,2020-03-08,49029,UT,0.0,0.0
21412,2020-03-08,49031,UT,0.0,0.0
21413,2020-03-08,49033,UT,0.0,0.0
21414,2020-03-08,49035,UT,206.03845079982202,11.7359628352
21415,2020-03-08,49037,UT,0.0,0.0
21416,2020-03-08,49039,UT,0.0,0.0
21417,2020-03-08,49041,UT,0.0,0.0
21418,2020-03-08,49043,UT,5.97283257638,9.8941300776
21419,2020-03-08,49045,UT,2.24523514908,2.4947057212
21420,2020-03-08,49047,UT,0.0,0.0
21421,2020-03-08,49049,UT,109.55224380394799,11.2846704432
21422,2020-03-08,49051,UT,7.596158157583999,13.6196334768
21423,2020-03-08,49053,UT,0.0,0.0
21424,2020-03-08,49055,UT,0.0,0.0
21425,2020-03-08,49057,UT,31.488152960386,9.594668522000001
21426,2020-03-08,50001,VT,0.0,0.0
21427,2020-03-08,50003,VT,0.0,0.0
21428,2020-03-08,50005,VT,0.0,0.0
21429,2020-03-08,50007,VT,1.95364365588,0.9303065028
21430,2020-03-08,50009,VT,0.0,0.0
21431,2020-03-08,50011,VT,0.0,0.0
21432,2020-03-08,50013,VT,0.0,0.0
21433,2020-03-08,50015,VT,0.0,0.0
21434,2020-03-08,50017,VT,0.0,0.0
21435,2020-03-08,50019,VT,0.0,0.0
21436,2020-03-08,50021,VT,1.51403345254,1.934867032
21437,2020-03-08,50023,VT,0.0,0.0
21438,2020-03-08,50025,VT,0.15833989872,0.2638998312
21439,2020-03-08,50027,VT,0.0,0.0
21440,2020-03-08,51001,VA,0.0,0.0
21441,2020-03-08,51003,VA,0.0,0.0
21442,2020-03-08,51005,VA,0.0,0.0
21443,2020-03-08,51007,VA,0.0,0.0
21444,2020-03-08,51009,VA,0.0,0.0
21445,2020-03-08,51011,VA,0.0,0.0
21446,2020-03-08,51013,VA,8.040896989730001,1.175445138
21447,2020-03-08,51015,VA,0.0,0.0
21448,2020-03-08,51017,VA,0.0,0.0
21449,2020-03-08,51019,VA,0.0,0.0
21450,2020-03-08,51021,VA,0.0,0.0
21451,2020-03-08,51023,VA,0.11613596736,0.1935599456
21452,2020-03-08,51025,VA,0.0,0.0
21453,2020-03-08,51027,VA,0.0,0.0
21454,2020-03-08,51029,VA,0.0,0.0
21455,2020-03-08,51031,VA,0.20673992742199998,0.3192894632
21456,2020-03-08,51033,VA,0.0,0.0
21457,2020-03-08,51035,VA,0.0,0.0
21458,2020-03-08,51036,VA,0.0,0.0
21459,2020-03-08,51037,VA,0.0,0.0
21460,2020-03-08,51041,VA,0.0,0.0
21461,2020-03-08,51043,VA,0.0,0.0
21462,2020-03-08,51045,VA,0.0,0.0
21463,2020-03-08,51047,VA,0.0,0.0
21464,2020-03-08,51049,VA,0.0,0.0
21465,2020-03-08,51051,VA,0.0,0.0
21466,2020-03-08,51053,VA,0.0,0.0
21467,2020-03-08,51057,VA,0.0,0.0
21468,2020-03-08,51059,VA,0.0,0.0
21469,2020-03-08,51061,VA,0.0,0.0
21470,2020-03-08,51063,VA,0.0,0.0
21471,2020-03-08,51065,VA,0.0,0.0
21472,2020-03-08,51067,VA,0.0,0.0
21473,2020-03-08,51069,VA,0.0,0.0
21474,2020-03-08,51071,VA,0.0,0.0
21475,2020-03-08,51073,VA,0.0,0.0
21476,2020-03-08,51075,VA,0.0,0.0
21477,2020-03-08,51077,VA,0.0,0.0
21478,2020-03-08,51079,VA,0.0,0.0
21479,2020-03-08,51081,VA,0.0,0.0
21480,2020-03-08,51083,VA,0.0,0.0
21481,2020-03-08,51085,VA,0.0,0.0
21482,2020-03-08,51087,VA,0.0,0.0
21483,2020-03-08,51089,VA,0.0,0.0
21484,2020-03-08,51091,VA,0.0,0.0
21485,2020-03-08,51093,VA,0.0,0.0
21486,2020-03-08,51095,VA,0.0,0.0
21487,2020-03-08,51097,VA,0.0,0.0
21488,2020-03-08,51099,VA,0.0,0.0
21489,2020-03-08,51101,VA,0.312138868912,0.1880354632
21490,2020-03-08,51103,VA,0.0,0.0
21491,2020-03-08,51105,VA,0.0,0.0
21492,2020-03-08,51107,VA,7.617926198600002,0.7894224040000001
21493,2020-03-08,51109,VA,0.0,0.0
21494,2020-03-08,51111,VA,0.0,0.0
21495,2020-03-08,51113,VA,0.0,0.0
21496,2020-03-08,51115,VA,0.0,0.0
21497,2020-03-08,51117,VA,0.0,0.0
21498,2020-03-08,51119,VA,0.0,0.0
21499,2020-03-08,51121,VA,0.0,0.0
21500,2020-03-08,51125,VA,0.0,0.0
21501,2020-03-08,51127,VA,0.0,0.0
21502,2020-03-08,51131,VA,0.0,0.0
21503,2020-03-08,51133,VA,0.0,0.0
21504,2020-03-08,51135,VA,0.0,0.0
21505,2020-03-08,51137,VA,0.0,0.0
21506,2020-03-08,51139,VA,0.0,0.0
21507,2020-03-08,51141,VA,0.0,0.0
21508,2020-03-08,51143,VA,0.0,0.0
21509,2020-03-08,51145,VA,0.0,0.0
21510,2020-03-08,51147,VA,0.0,0.0
21511,2020-03-08,51149,VA,0.0,0.0
21512,2020-03-08,51153,VA,24.201256115306002,2.118709636
21513,2020-03-08,51155,VA,0.0,0.0
21514,2020-03-08,51157,VA,0.0,0.0
21515,2020-03-08,51159,VA,0.0,0.0
21516,2020-03-08,51161,VA,0.0,0.0
21517,2020-03-08,51163,VA,0.0,0.0
21518,2020-03-08,51165,VA,0.0,0.0
21519,2020-03-08,51167,VA,0.0,0.0
21520,2020-03-08,51169,VA,0.0,0.0
21521,2020-03-08,51171,VA,0.0,0.0
21522,2020-03-08,51173,VA,0.0,0.0
21523,2020-03-08,51175,VA,0.0,0.0
21524,2020-03-08,51177,VA,0.0,0.0
21525,2020-03-08,51179,VA,17.971497785135,3.4883335507999993
21526,2020-03-08,51181,VA,0.0,0.0
21527,2020-03-08,51183,VA,0.0,0.0
21528,2020-03-08,51185,VA,0.0,0.0
21529,2020-03-08,51187,VA,0.0,0.0
21530,2020-03-08,51191,VA,0.0,0.0
21531,2020-03-08,51193,VA,0.0,0.0
21532,2020-03-08,51195,VA,0.0,0.0
21533,2020-03-08,51197,VA,0.0,0.0
21534,2020-03-08,51199,VA,0.0,0.0
21535,2020-03-08,51510,VA,0.6388809392320001,0.1506794668
21536,2020-03-08,51515,VA,0.0,0.0
21537,2020-03-08,51520,VA,0.0,0.0
21538,2020-03-08,51530,VA,0.0,0.0
21539,2020-03-08,51540,VA,0.0,0.0
21540,2020-03-08,51550,VA,0.0,0.0
21541,2020-03-08,51570,VA,0.0,0.0
21542,2020-03-08,51580,VA,0.0,0.0
21543,2020-03-08,51590,VA,0.0,0.0
21544,2020-03-08,51595,VA,0.0,0.0
21545,2020-03-08,51600,VA,0.0,0.0
21546,2020-03-08,51610,VA,0.0,0.0
21547,2020-03-08,51620,VA,0.0,0.0
21548,2020-03-08,51630,VA,1.8962762589679998,1.9727241852000001
21549,2020-03-08,51640,VA,0.0,0.0
21550,2020-03-08,51650,VA,0.0,0.0
21551,2020-03-08,51660,VA,0.0,0.0
21552,2020-03-08,51670,VA,0.0,0.0
21553,2020-03-08,51678,VA,0.0,0.0
21554,2020-03-08,51680,VA,0.0,0.0
21555,2020-03-08,51683,VA,0.002476198308,0.0035886932
21556,2020-03-08,51685,VA,0.0,0.0
21557,2020-03-08,51690,VA,0.0,0.0
21558,2020-03-08,51700,VA,0.0,0.0
21559,2020-03-08,51710,VA,0.0,0.0
21560,2020-03-08,51720,VA,0.0,0.0
21561,2020-03-08,51730,VA,0.0,0.0
21562,2020-03-08,51735,VA,0.0,0.0
21563,2020-03-08,51740,VA,0.0,0.0
21564,2020-03-08,51750,VA,0.0,0.0
21565,2020-03-08,51760,VA,0.0,0.0
21566,2020-03-08,51770,VA,0.0,0.0
21567,2020-03-08,51775,VA,0.0,0.0
21568,2020-03-08,51790,VA,0.0,0.0
21569,2020-03-08,51800,VA,0.0,0.0
21570,2020-03-08,51810,VA,0.0,0.0
21571,2020-03-08,51820,VA,0.0,0.0
21572,2020-03-08,51830,VA,0.0,0.0
21573,2020-03-08,51840,VA,0.0,0.0
21574,2020-03-08,53001,WA,0.0,0.0
21575,2020-03-08,53003,WA,0.0,0.0
21576,2020-03-08,53005,WA,17.486085067334002,6.1286361
21577,2020-03-08,53007,WA,3.9029856103640004,5.783888388
21578,2020-03-08,53009,WA,0.0,0.0
21579,2020-03-08,53011,WA,12.203577703659999,1.8047885828
21580,2020-03-08,53013,WA,0.0,0.0
21581,2020-03-08,53015,WA,1.7111295908720003,1.3275991624
21582,2020-03-08,53017,WA,3.432612845464,7.25447181
21583,2020-03-08,53019,WA,0.0,0.0
21584,2020-03-08,53021,WA,4.027248043726001,4.265368078
21585,2020-03-08,53023,WA,0.0,0.0
21586,2020-03-08,53025,WA,22.771915474729,7.1905943996
21587,2020-03-08,53027,WA,0.0,0.0
21588,2020-03-08,53029,WA,7.479817673936001,6.597851413200001
21589,2020-03-08,53031,WA,0.0,0.0
21590,2020-03-08,53033,WA,380.2073915469,9.715337234
21591,2020-03-08,53035,WA,26.208639402670002,6.857118583200001
21592,2020-03-08,53037,WA,0.0,0.0
21593,2020-03-08,53039,WA,0.0,0.0
21594,2020-03-08,53041,WA,1.016196265164,1.7828004652000002
21595,2020-03-08,53043,WA,0.0,0.0
21596,2020-03-08,53045,WA,0.699495325292,1.3436126796
21597,2020-03-08,53047,WA,0.0,0.0
21598,2020-03-08,53049,WA,0.0,0.0
21599,2020-03-08,53051,WA,0.0,0.0
21600,2020-03-08,53053,WA,102.287357457317,7.4105356684
21601,2020-03-08,53055,WA,0.0,0.0
21602,2020-03-08,53057,WA,3.8649774344440004,3.5586726004
21603,2020-03-08,53059,WA,0.0,0.0
21604,2020-03-08,53061,WA,56.945254570928,4.8637867616
21605,2020-03-08,53063,WA,24.478826376454002,5.0428334456
21606,2020-03-08,53065,WA,2.7491706406420002,4.379320763600001
21607,2020-03-08,53067,WA,7.482013674144,1.7169123432000002
21608,2020-03-08,53069,WA,0.0,0.0
21609,2020-03-08,53071,WA,0.0,0.0
